the_geom,cartodb_id,x,y,codid,direccion,localidad,tipointer,disppdm,fechaimplementacion
0101000020E61000005BB07525998752C082BF1416C3961240,465,-74.11872231,4.64722857,775,KR 69 X AV INDUSTRIAL (CL 19),FONTIBON,"VEHICULAR, PEATONAL",SIN,2006-11-15
0101000020E61000001A83F34EAA8752C000E596DA7B921240,466,-74.1197698,4.64305059,773,AV DE LA CONSTITUCION (AK 68D) X AV PUENTE ARANDA (AC 17),FONTIBON,"VEHICULAR, PEATONAL",SIN,1998-02-11
0101000020E61000003FD2B737C58852C03C1C6537128C1240,467,-74.13703721,4.63678824,827,AV BOYACA (AK 72) X AV CASTILLA (AC 8),KENNEDY,"VEHICULAR, PEATONAL",SIN,1998-01-27
0101000020E610000051A30C2CB28852C000A1681EC08E1240,468,-74.13587476,4.63940475,819,AV BOYACA (AK 72) X CL 9,KENNEDY,"VEHICULAR, PEATONAL",SIN,1990-04-18
0101000020E6100000269E1EA1878852C0046CBAD893781240,469,-74.13327816,4.61775149,811,KR 70B X CL 8 S,KENNEDY,"VEHICULAR, PEATONAL",SIN,2004-10-21
0101000020E6100000296B7B1E908852C0BD03A59164801240,470,-74.13379633,4.62538364,812,KR 71A X VIA G (AC 3),KENNEDY,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,1997-07-13
0101000020E61000008DBA108AF18752C07BA53EFB577F1240,471,-74.12411739,4.62435906,788,AV DEL CONGRESO EUCARISTICO (AK 68)  X AV CIUDAD MONTES (AC 3),KENNEDY,"VEHICULAR, PEATONAL",SIN,1993-10-12
0101000020E610000031C64607C18752C0C5689216367C1240,472,-74.12115652,4.62130008,779,KR 60 X AV CIUDAD MONTES (AC 3),PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1993-12-30
0101000020E610000021D9D08B228A52C0C4841D1032BE1240,473,-74.15835853,4.68573785,889,KR 120 X AV CENTENARIO (DG 16),FONTIBON,VEHICULAR,SIN,1994-12-25
0101000020E61000007AA7F87B268952C0C0FBC8F9D79C1240,474,-74.14297389,4.653167632,1149,AV CIUDAD DE CALI (AK 86) X AV ALSACIA (AC 12),KENNEDY,"VEHICULAR, PEATONAL",SIN,2009-07-03
0101000020E610000087ED7AABE68852C0FE96F916EFA61240,475,-74.13907897,4.66302143,833,KR 90 X AV CENTENARIO (DG 16),FONTIBON,VEHICULAR,SIN,1994-11-28
0101000020E6100000EA3DAFBA868952C07E62655500AB1240,476,-74.14884822,4.66699346,860,AK 97 X AV CENTENARIO (DG 16),FONTIBON,"VEHICULAR, PEATONAL",SIN,2004-12-06
0101000020E61000001A7FAA236A8952C0BDA6D5EB71B21240,477,-74.14710323,4.6742627,857,KR 103A X CL 17,FONTIBON,"VEHICULAR, PEATONAL",SIN,2002-08-28
0101000020E6100000A1CB487B4B8952C07DF85DA660B01240,478,-74.14523203,4.67224369,848,KR 99 X CL 17,FONTIBON,VEHICULAR,SIN,1994-11-25
0101000020E6100000B503C0A1058852C082AD81314BB01240,479,-74.12534374,4.67216184,791,AV CIUDAD DE CALI (AK 86) X AV LUIS CARLOS GALAN (AC 24),FONTIBON,"VEHICULAR, PEATONAL",SIN,2000-01-13
0101000020E610000087AAF303B28852C080D60EB187BB1240,480,-74.1358652,4.68313481,820,AK 103 X AV LUIS CARLOS GALAN (AC 24),FONTIBON,"VEHICULAR, PEATONAL",SIN,2002-08-27
0101000020E6100000DB84DE8F998852C0BC7764AC36CF1240,481,-74.13437268,4.702357,814,KR 111C X AV JOSE CELESTINO MUTIS (AC 63),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-05-12
0101000020E610000086F9B857A28852C0BEE2CC0AA0CF1240,482,-74.13490861,4.70275895,817,KR 112 X AV JOSE CELESTINO MUTIS (AC 63),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-05-12
0101000020E6100000E6B9F8BA108952C0406073E31DDB1240,483,-74.14164614,4.713981203,1167,KR 121 X CL 64,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2009-11-18
0101000020E610000096B104C6788752C0BD0EFA0C87611240,484,-74.11674643,4.59524174,1046,AV CIUDAD DE QUITO (TV 35) X CL 29A S,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1998-03-03
0101000020E61000004977DF4A598752C07DAADA871F641240,485,-74.11482498,4.59777653,751,KR 36 X AV PRIMERO DE MAYO (AC 26 S),PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,2000-07-14
0101000020E6100000C1595C0C338752C0026AD301DE601240,486,-74.11249074,4.59459689,1035,AV JORGE GAITAN CORTES (KR 30) X AV PRIMERO DE MAYO (CL 22 S),ANTONIO NARINO,VEHICULAR,SIN,2000-12-15
0101000020E6100000CF7DBDEB418752C04544628A8B621240,487,-74.11339849,4.59623543,1038,AV CIUDAD DE QUITO (TV 31) X AV PRIMERO DE MAYO (AC 26 S),PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1997-12-16
0101000020E6100000750258EC088752C001971F97BC621240,488,-74.10991963,4.59642254,727,AV JORGE GAITAN CORTES (KR 30) X CL 17 S,ANTONIO NARINO,VEHICULAR,SIN,1989-12-01
0101000020E6100000EAAE2E9FD38652C040679C448C581240,489,-74.10666637,4.58647258,1024,KR 24F X AV PRIMERO DE MAYO (CL 22 S),ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,2005-08-26
0101000020E6100000AAFBAFEFDA8652C07E6215CA1D591240,490,-74.10711281,4.5870277,1026,KR 24G X AV PRIMERO DE MAYO (CL 22 S),ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1983-04-08
0101000020E6100000821844DE918752C085B200F954D21240,491,-74.11827809,4.70540227,766,KR 103 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1998-09-05
0101000020E610000047648AFF9C8752C0813B3F9CF2D21240,492,-74.11895741,4.70600361,768,AV BOLIVIA (AK 104) X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1998-09-05
0101000020E6100000C1A05414D28752C040BFE21D9ED51240,493,-74.12219723,4.70861098,782,KR 106A X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-09-25
0101000020E610000035B0FAC8528752C0C0C92565BD5A1240,494,-74.1144278,4.58861311,1045,AV GENERAL SANTANDER (KR 27) X CL 30 S,RAFAEL URIBE,"VEHICULAR, PEATONAL",SIN,2006-09-21
0101000020E61000009E3FD07E628752C0814C9628B55E1240,495,-74.11538668,4.59248794,1043,AV JORGE GAITAN CORTES (KR 30) X CL 30 S,ANTONIO NARINO,VEHICULAR,SIN,1993-12-21
0101000020E610000026AB01CE3B8752C0BCBF138ADF5A1240,496,-74.11302519,4.58874336,1044,AV GENERAL SANTANDER (KR 27) X CL 29 S,RAFAEL URIBE,"VEHICULAR, PEATONAL",SIN,2006-09-21
0101000020E6100000761A489B138752C0FB3662DAF55A1240,497,-74.11057169,4.58882848,1030,AV GENERAL SANTANDER (KR 27) X CL 26 S,RAFAEL URIBE,"VEHICULAR, PEATONAL",SIN,1990-09-18
0101000020E61000006E978964808652C0BB320B8201631240,498,-74.10158647,4.59668544,681,AV GENERAL SANTANDER (AK 27) X CL 1B,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,1990-09-16
0101000020E6100000BF67A009BF8652C0040C13BA09661240,499,-74.10541001,4.59964648,706,AV CIUDAD DE QUITO (AK 30) X CL 1B,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1989-09-13
0101000020E61000006D595996208752C0FEC18455E5681240,500,-74.11136397,4.60243734,733,AV CUNDINAMARCA (AK 36) X AV FUCHA (AC 8 S),PUENTE ARANDA,"VEHICULAR, PEATONAL","BOTON, SONORO",2000-07-19
0101000020E61000001D6427F62F8752C0FF93EAAF15741240,501,-74.11230234,4.61336398,1152,KR 41 X AV CIUDAD MONTES (AC 3),PUENTE ARANDA,EXCLUSIVA PEATONAL,SIN,2009-07-16
0101000020E6100000EE54E9BC008752C0834190AC916B1240,502,-74.10942004,4.60504789,725,AV CUNDINAMARCA (AK 36) X CL 1F,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,2000-07-18
0101000020E6100000D9450BAFE88652C0FEF3A942876D1240,503,-74.10795189,4.60696129,716,AV CUNDINAMARCA (AK 36) X CL 2B,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1993-12-21
0101000020E61000007DA92370F98652C0FD0FA971885B1240,504,-74.10897449,4.58938768,1028,AV GENERAL SANTANDER (KR 27) X AV PRIMERO DE MAYO (CL 22 S),RAFAEL URIBE,VEHICULAR,SIN,1990-09-18
0101000020E6100000ADF2CA16858652C000B629E46B571240,505,-74.10187311,4.58537251,1010,KR 19 X CL 18 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1998-09-05
0101000020E6100000430B9E7CD98652C0FD5A9B84DA641240,506,-74.10702434,4.59848983,713,AV CIUDAD DE QUITO (AK 30) X AV FUCHA (AC 8 S),PUENTE ARANDA,"VEHICULAR, PEATONAL","BOTON, SONORO",1993-12-20
0101000020E6100000BE2C2FF1AE8652C0BD6689E7CF5F1240,507,-74.10442762,4.59356653,1021,AV GENERAL SANTANDER (AK 27) X CL 14 S,ANTONIO NARINO,EXCLUSIVA PEATONAL,SIN,2006-10-06
0101000020E6100000F994CE4D7C8652C0BF6DA8F7D8561240,508,-74.10133691,4.58481204,1008,KR 18 X CL 18 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1998-09-05
0101000020E610000097EBE9FA708652C0FD52A44E82571240,509,-74.10064576,4.58545802,1006,KR 18 X CL 17 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1983-12-09
0101000020E61000008FC680706E8652C03B714B16BD581240,510,-74.10049069,4.58665881,1005,KR 19 Y TV 18BIS X CL 16 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1998-08-02
0101000020E6100000B5B2C9E9448652C083D7A5E3BD581240,511,-74.09795613,4.58666187,995,TV 18BIS X CL 13A S,ANTONIO NARINO,VEHICULAR,SIN,1990-09-19
0101000020E610000047725C3A648652C08329622A605B1240,512,-74.09986743,4.58923403,1001,AV MARISCAL SUCRE (KR 24) X DG 13BIS S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1989-12-11
0101000020E61000002DE08E053F8652C03D8C2449295B1240,513,-74.09759654,4.58902468,993,KR 19 X CL 10B S,ANTONIO NARINO,"VEHICULAR, PEATONAL",BOTON,2006-11-17
0101000020E610000046E2ED5A258652C07DABA6F3FA561240,514,-74.09602998,4.58494168,985,AV CARACAS (AK 14) X CL 13A S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,2001-05-17
0101000020E6100000E3139956D68652C0FC59AC55796E1240,515,-74.10683217,4.60788473,712,AV CUNDINAMARCA (AK 36) X AV CIUDAD MONTES (AC 3),PUENTE ARANDA,VEHICULAR,SIN,1998-08-02
0101000020E6100000312FEB51BA8652C03CF8F4BFF96C1240,516,-74.10512207,4.60642147,703,KR 34 X AV CIUDAD MONTES (AC 3),PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,1993-12-30
0101000020E6100000CF1BDDF79E8652C044AFA61DC46B1240,517,-74.10345265,4.60524031,691,KR 31D X AV CIUDAD MONTES (AC 3),PUENTE ARANDA,"VEHICULAR, PEATONAL","BOTON, SONORO",1993-12-20
0101000020E6100000E263C97FF58652C081DCCA5C2A701240,518,-74.10873408,4.6095366,1151,KR 38 X AV CIUDAD MONTES (AC 3),PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,2009-07-17
0101000020E6100000B17CA0EC988652C07F7BD7C13D721240,519,-74.10308376,4.61156371,690,AV CUNDINAMARCA (AK 36) X AV DE LOS COMUNEROS (AC 6),PUENTE ARANDA,VEHICULAR,SIN,1993-05-12
0101000020E6100000C3158A53B18652C0BB0DD9C4F2741240,520,-74.10457314,4.61420734,702,KR 38 X AV DE LOS COMUNEROS (AC 6),PUENTE ARANDA,"VEHICULAR, PEATONAL",BOTON,2007-09-12
0101000020E61000005DD73749768552C005C7C8DB0FF11240,521,-74.08534461,4.735412058,567,KR 91 X CL 137,SUBA,"VEHICULAR, PEATONAL",SIN,2006-05-19
0101000020E610000039F3480FC58552C03DC54D15A5F71240,522,-74.09015257,4.74184068,598,KR 98B X AV TRANSVERSAL DE SUBA (AC 145),SUBA,"VEHICULAR, PEATONAL",SIN,2006-04-28
0101000020E6100000DAC2DAB5108652C0C0319DADEEFE1240,523,-74.09476992,4.74895736,640,AV CIUDAD DE CALI (AK 104) X ENTRADA PORTAL SUBA,SUBA,"VEHICULAR, PEATONAL",BUCLE,2006-04-28
0101000020E6100000A2E9B2B9E68552C07D1790076C041340,524,-74.09220736,4.75431835,614,AV CIUDAD DE CALI (AK 104) X AV DE LAS MERCEDES (AC 153),SUBA,"VEHICULAR, PEATONAL",SIN,2002-11-22
0101000020E61000009CE51F01CC8452C07B652AEDA2E21240,525,-74.07495144,4.72132464,484,AV ALFREDO D BATERMAN (TV 76) X AV BOYACA (CONECTANTE E-S),SUBA,EXCLUSIVA PEATONAL,"BOTON, SONORO",2006-04-28
0101000020E610000022686A44768452C0FF0FF4275CDD1240,526,-74.06971846,4.71617186,361,AV LAS VILLAS (AK 58) X CL 128B,SUBA,VEHICULAR,SIN,1988-12-21
0101000020E61000005A65C7C2678452C0FB816BD54BDF1240,527,-74.06883306,4.71806272,341,AV LAS VILLAS (AK 58) X CL 129,SUBA,VEHICULAR,SIN,1997-11-06
0101000020E6100000C9281BDEC58452C08289F81C92E91240,528,-74.07457688,4.72809644,1123,AV ALFREDO D BATERMAN (TV 76) X CL 136,SUBA,"VEHICULAR, PEATONAL",BUCLE,2007-12-21
0101000020E6100000462B73CA8E8452C0BFF43C4DA0E71240,529,-74.07121526,4.72619744,393,AV BOYACA (AK 72) X AV IBERIA (AC 134),SUBA,"VEHICULAR, PEATONAL",SIN,2000-07-21
0101000020E610000007C4147A378552C006FE591C63F11240,530,-74.08151104,4.73572964,1124,AV TRANSVERSAL DE SUBA (AC 145) X CL 137,SUBA,VEHICULAR,SIN,2007-12-28
0101000020E6100000E558194B608552C07F7F81836AFD1240,531,-74.08400228,4.74747663,560,KR 92 X CL 151B,SUBA,"VEHICULAR, PEATONAL",SIN,2000-07-12
0101000020E6100000BEE34EC8128452C085CEDC85DEDD1240,532,-74.06364639,4.71666917,245,AV CORDOBA (AK 55) X CL 129,SUBA,"VEHICULAR, PEATONAL",SIN,2004-11-11
0101000020E610000091D12257418452C07D332C0CB2E51240,533,-74.06648806,4.72431201,288,AV LAS VILLAS (AK 58) X AV IBERIA (AC 134),SUBA,"VEHICULAR, PEATONAL",SIN,2000-07-18
0101000020E6100000192B9C6A0E8652C08387B96ABF611240,534,-74.09462991,4.59545676,1303,AV MARISCAL SUCRE (TV 20) X CL 1F,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2013-04-13
0101000020E6100000D1EEE4F4B18752C0BDDF51DF09981240,535,-74.12023661,4.64847516,781,KR 69B X AV INDUSTRIAL (CL 19),FONTIBON,"VEHICULAR, PEATONAL",SIN,2006-11-15
0101000020E6100000AD104F3CC88952C03CD919CF35B21240,536,-74.15284641,4.67403339,873,AK 106 X AV CENTENARIO (DG 16),FONTIBON,"VEHICULAR, PEATONAL",SIN,2002-01-18
0101000020E6100000390C07BEB98952C0FD75E9782FAF1240,537,-74.15196181,4.67107953,870,KR 104 X AV CENTENARIO (DG 16),FONTIBON,"VEHICULAR, PEATONAL",SIN,2005-12-26
0101000020E61000002A6CED1AC08952C0FE61197673B81240,538,-74.15235017,4.68012795,878,KR 112 X CL 17,FONTIBON,"VEHICULAR, PEATONAL",SIN,2007-06-13
0101000020E6100000EFA16DCACF8A52C082279ACD04C71240,539,-74.16893254,4.69435426,913,KR 135 X AV CENTENARIO (AC 17),FONTIBON,"VEHICULAR, PEATONAL",SIN,2003-12-30
0101000020E6100000D97DD966788A52C0BD5E96FAA2C21240,540,-74.16359874,4.69007484,904,AV DEL TAM (AK 128) X AV CENTENARIO (AC 17),FONTIBON,VEHICULAR,SIN,1997-10-17
0101000020E6100000D1AF2240598852C0C0591E5A1AAA1240,541,-74.13044742,4.66611615,800,AV CIUDAD DE CALI (AK 86) X AV FERROCARRIL DE OCCIDENTE (AC 22),FONTIBON,"VEHICULAR, PEATONAL",SIN,2000-02-01
0101000020E610000003AD23BB108852C0BE8C646E42AA1240,542,-74.12602118,4.66626904,792,KR 82 X CL 23,FONTIBON,VEHICULAR,SIN,1993-12-30
0101000020E61000004312C5FDAA8752C00025CCF619AA1240,543,-74.11981148,4.66611467,774,KR 75 X AV LUIS CARLOS GALAN (AC 24),FONTIBON,"VEHICULAR, PEATONAL",SIN,1989-10-11
0101000020E610000081424581308852C03B9AE69C26AD1240,544,-74.12796051,4.669092609,797,AV CIUDAD DE CALI (AK 86) X CL 23,FONTIBON,EXCLUSIVA PEATONAL,BOTON,2000-01-13
0101000020E6100000D1EC0E4A948852C0FBE8F9ECE3B91240,545,-74.13405086,4.68153353,813,KR 100 X AV LUIS CARLOS GALAN (AC 24),FONTIBON,"VEHICULAR, PEATONAL",SIN,1997-10-20
0101000020E6100000F7AF28FC848852C0C03B0D41A3BA1240,546,-74.13311676,4.68226339,809,KR 100 X DG 24C,FONTIBON,"VEHICULAR, PEATONAL",SIN,1997-10-04
0101000020E6100000AF217A4A758952C043B7D97126B61240,547,-74.14778387,4.67788103,862,AK 106 X CL 18,FONTIBON,"VEHICULAR, PEATONAL",SIN,2006-11-03
0101000020E61000003A95A9D5198952C0BD03AB6E1EAC1240,548,-74.14220182,4.66808484,839,KR 96C X CL 17,FONTIBON,"VEHICULAR, PEATONAL",SIN,1994-11-19
0101000020E610000012D98B91BA8852C0051EC3844DB01240,549,-74.13638724,4.67217071,823,KR 96C X AV FERROCARRIL DE OCCIDENTE (AC 22),FONTIBON,VEHICULAR,SIN,1993-12-20
0101000020E6100000BA151D24DF8852C0FC1D9294D3B61240,550,-74.13861945,4.67854149,832,KR 100 X CL 22K,FONTIBON,"VEHICULAR, PEATONAL",SIN,2004-12-03
0101000020E6100000B58BFF54BF8852C084AB61F9D2B71240,551,-74.13667798,4.67951574,824,KR 100 X CL 23D,FONTIBON,"VEHICULAR, PEATONAL","BOTON, SONORO",2004-12-10
0101000020E6100000C16DD00BB58852C0FBC1ED3B4CB81240,552,-74.13605018,4.67997831,822,KR 100 X CL 23G,FONTIBON,"VEHICULAR, PEATONAL","BOTON, SONORO",2004-12-10
0101000020E61000005E2F6E1F898852C084D6D7E353A61240,553,-74.13336931,4.66242939,808,AV CIUDAD DE CALI (AK 86) X CL 19A,FONTIBON,"VEHICULAR, PEATONAL",SIN,2008-04-23
0101000020E6100000CDE372B4918752C0C1463BD122C11240,554,-74.11826812,4.68860938,765,TV 93 X AV JOSE CELESTINO MUTIS (AC 63),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-05-10
0101000020E6100000AB3FA122B78752C0FD49C830BCC41240,555,-74.12055269,4.69212414,776,AK 96 X AV JOSE CELESTINO MUTIS (AC 63),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-05-11
0101000020E61000004139D2F8898752C0BF16DFABB1C71240,556,-74.11779614,4.6950137,762,AK 96 X AV DEL SALITRE (CL 66A),ENGATIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-02-25
0101000020E6100000CF31E317658852C03F4B5D41B9CC1240,557,-74.13117025,4.699925443,802,AV GONZALO ARIZA (KR 110) X AV JOSE CELESTINO MUTIS (AC 63),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-05-18
0101000020E61000008D4F8F6D198852C03D20E230E2D81240,558,-74.126552,4.71180035,1166,KR 110G X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2009-11-06
0101000020E610000015B30D58C98752C04455DA2437D51240,559,-74.12166406,4.70821817,777,TV 106 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-09-25
0101000020E610000077A00C5D628852C0FF32969F0ABA1240,560,-74.13100363,4.68168115,803,AK 97 X DG 24C,FONTIBON,"VEHICULAR, PEATONAL",SIN,2004-09-13
0101000020E610000001942CABD98752C0BC2E3E1E5DAD1240,561,-74.12266044,4.66930053,785,KR 82 X AV LUIS CARLOS GALAN (AC 24),FONTIBON,VEHICULAR,SIN,1994-02-24
0101000020E610000061A8C30AF78552C0FEA3BB35FA621240,562,-74.09320325,4.5966576,1304,AV MARISCAL SUCRE (TV 20) X CL 2,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2013-04-13
0101000020E6100000F68E85AE658952C0FC52CB3925C21240,563,-74.14683116,4.68959513,1305,AV VERSALLES (AK 116) X CL 23B,FONTIBON,"VEHICULAR, PEATONAL",SIN,2013-04-06
0101000020E6100000777BD656E88552C03D81A1FDFE631240,564,-74.09230586,4.5976524,1306,AV MARISCAL SUCRE (TV 20) X CL 3,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2013-04-22
0101000020E610000002328D89018952C0FC9A52700E9F1240,565,-74.14071883,4.655328517,1307,AV CIUDAD DE CALI (AK 86) X CL 13D,KENNEDY,"VEHICULAR, PEATONAL",SIN,2013-05-08
0101000020E61000004B9B3FE0608552C0BC04B5ADA0AC1240,566,-74.08403784,4.66858169,1309,AV DE LA ESMERALDA (AK 60) X CL 66C,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2013-08-04
0101000020E6100000C6560A604E8552C0810349AF38AE1240,567,-74.08290864,4.67013811,1310,AV DE LA ESMERALDA (AK 60) X CL 67B,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2013-08-04
0101000020E6100000AD365342EC8B52C0BD25FD414D721240,568,-74.18629511,4.61162284,1311,KR 81B X CL 63 S,BOSA,EXCLUSIVA PEATONAL,SIN,2013-08-26
0101000020E61000009141725BF08652C0FEA84ADF94871240,569,-74.10842024,4.63240384,1312,KR 56 X AV PUENTE ARANDA (AC 17),PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,2013-08-17
0101000020E6100000D280D234AE8752C03E60E63BF8211240,570,-74.12000771,4.5331735,1313,CABECERA NORTE PORTAL USME,USME,VEHICULAR,SIN,2000-04-03
0101000020E61000000D3355AC718952C00473BC02D16F1240,571,-74.14756306,4.60919575,1317,KR 72K X AV POPORO QUIMBAYA (CL 40 S)  Y CL 39B S,KENNEDY,"VEHICULAR, PEATONAL",SIN,2013-09-27
0101000020E610000041F7D634AD8752C0011D0DD8BC1B1240,572,-74.11994668,4.52708757,1318,AV CARACAS (AK 14) X CABECERA SUR PORTAL USME,USME,VEHICULAR,SIN,2004-08-26
0101000020E610000021E3F670EE8352C03CF649496A9C1240,573,-74.0614283,4.6527492,213,AV GERMAN ARCINIEGAS (AK 11) X CL 67,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1994-03-10
0101000020E6100000C6713468E48352C081DB7092C59D1240,574,-74.06081586,4.65407399,203,AV GERMAN ARCINIEGAS (AK 11) X CL 69,CHAPINERO,VEHICULAR,SIN,1994-03-10
0101000020E6100000D211A730028452C03B8767AE789F1240,575,-74.06263367,4.6557338,228,AV CARACAS (AK 14) X CL 69,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",RFID TRANSMILENIO,1993-10-21
0101000020E6100000DD55D5ECFD8352C04313652D0DA11240,576,-74.06237336,4.65727683,221,AV CARACAS (AK 14) X CL 70A,BARRIOS UNIDOS,EXCLUSIVA PEATONAL,SIN,1993-12-16
0101000020E61000008FDF3E1F238452C0FB7A3E7740A51240,577,-74.06464368,4.66137873,263,KR 20C X AV CHILE (AC 72),BARRIOS UNIDOS,VEHICULAR,SIN,1983-03-22
0101000020E61000009EF7391D4C8452C0FDF52F6202A71240,578,-74.06714564,4.66309503,308,AV COLOMBIA (AK 24) X AV CHILE (AC 72),BARRIOS UNIDOS,VEHICULAR,SIN,1987-06-14
0101000020E61000008A1EF1F12A8452C044CF45E80CA11240,579,-74.06512116,4.6572758,271,KR 17 X CL 69,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2000-06-27
0101000020E6100000A971A9290D8452C0433D64886B9A1240,580,-74.06330339,4.65080083,241,KR 13 X CL 64,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-03-04
0101000020E610000061FA9938018452C042E7CDFAF7991240,581,-74.06257453,4.65036003,227,AV GERMAN ARCINIEGAS (AK 11) X CL 64,CHAPINERO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-03-04
0101000020E610000099673723188452C0FE6DB624CD9C1240,582,-74.06397324,4.65312631,254,AV CARACAS (AK 14) X CL 66,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1980-10-07
0101000020E6100000638FDCDC108452C0419F1242CD9D1240,583,-74.06352922,4.65410331,243,AV CARACAS (AK 14) X CL 67,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",RFID TRANSMILENIO,1993-10-21
0101000020E61000003F7E2546058452C082FD27454C9D1240,584,-74.0628219,4.65361126,235,KR 13 X CL 67,CHAPINERO,"VEHICULAR, PEATONAL",RFID TRANSMILENIO,1993-10-21
0101000020E61000008FDA8A1EF48352C0027B4176A49B1240,585,-74.06177486,4.65199456,1172,AV GERMAN ARCINIEGAS (AK 11) X CL 66,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-02-08
0101000020E610000067FD4C0EB68752C0FFB31421591C1240,586,-74.12048681,4.527683751,1319,AV CARACAS (AK 14) X KR 13,USME,VEHICULAR,SIN,2004-08-26
0101000020E61000007047F610668752C042508D76600D1240,587,-74.11560463,4.51306329,1320,AV CARACAS (AK 14) X CL 76 S,USME,"VEHICULAR, PEATONAL",SIN,2013-10-08
0101000020E61000001A2819CEAF8652C0BE03BAE5D9D71240,588,-74.10448029,4.71079215,1322,TV 94L X CL 83,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2013-11-14
0101000020E61000008BA80506BB8452C0C381161AA1961240,589,-74.07391501,4.64709893,1323,TV 25 X DG 61B,TEUSAQUILLO,VEHICULAR,SIN,1987-09-25
0101000020E6100000761CD5029E8252C07DAD36395BC01240,590,-74.04089423,4.68784799,1324,AV GERMAN ARCINIEGAS (AK 11) X CL 106,USAQUEN,"VEHICULAR, PEATONAL",SIN,2013-12-13
0101000020E610000011DD1120D38352C083DA2C15569B1240,591,-74.05976106,4.651695567,1340,KR 9 X CL 67,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2014-06-12
0101000020E6100000ADF010C1368852C07E0564E2685A1240,592,-74.12834193,4.588290727,1385,AV BATALLON CALDAS (KR 50) X DG 42 S,TUNJUELITO,"VEHICULAR, PEATONAL","BOTON, SONORO, BUCLE",2014-07-10
0101000020E6100000835D08CA318852C0FE7E8C7C085D1240,593,-74.12803889,4.590852686,1384,AV BATALLON CALDAS (KR 50) X DG 40B S,TUNJUELITO,EXCLUSIVA PEATONAL,"BOTON, SONORO",2014-07-10
0101000020E61000006D57C775BC8352C0416953969D9D1240,594,-74.05837769,4.65392146,174,KR 9 X CL 70,CHAPINERO,VEHICULAR,SIN,1998-11-13
0101000020E61000003E6270A49E8352C0C62B6C827F9C1240,595,-74.05655776,4.65283016,162,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 70,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1996-11-22
0101000020E6100000A51309A6DA8352C0869929CECD9E1240,596,-74.06022025,4.65508196,193,AV GERMAN ARCINIEGAS (AK 11) X CL 70,CHAPINERO,VEHICULAR,SIN,1993-12-07
